listing_id,creation_date,location_of_seller,brand,model_name,model_year,engine_displacement,license_rank,kilometrage,amount_of_owners,color,listed_price,active,last_seen,brand_model_name,model_count,model_rank
78674556,2025-02-22,zichron and hof hacarmel,Harly davidson,רודסטר 1200,2017,1200,A,19500,2,black,52000.0,1,2025-04-04,Harly_davidson רודסטר 1200,3,41
87207965,2024-06-04,tel aviv,Harly davidson,רודסטר 1200,2020,1200,A,11670,2,black,73000.0,1,2025-04-04,Harly_davidson רודסטר 1200,3,41
59391010,2025-01-30,tel aviv,Honda,CB600F,2017,500,A1,52000,3,black,0.0,1,2025-04-04,Honda CB600F,3,41
68928409,2025-01-29,petah tikva area,Honda,CB600F,2007,600,A,102500,7,black,0.0,1,2025-04-04,Honda CB600F,3,41
77311735,2024-12-02,galil low,Honda,CB600F,2004,600,A,192000,7,black,12000.0,1,2025-04-04,Honda CB600F,3,41
52320918,2025-03-05,tel aviv,Honda,CBR125R,2019,125,A2,9500,1,black,12999.0,1,2025-04-04,Honda CBR125R,3,41
74024132,2025-03-29,rosh haaien and surroundings,Honda,CBR125R,2014,125,A2,56000,9,red,8500.0,1,2025-04-04,Honda CBR125R,3,41
81138483,2025-02-28,haifa,Honda,CBR125R,2011,125,A2,18000,2,orange,8300.0,1,2025-04-04,Honda CBR125R,3,41
47274426,2025-03-22,nazareth shfaram area,Honda,CBR650F,2023,650,A1,24000,1,pink,53000.0,1,2025-04-04,Honda CBR650F,3,41
72437777,2025-01-13,haifa,Honda,CBR650F,2018,650,A,74000,3,Bordeaux,29900.0,1,2025-04-04,Honda CBR650F,3,41
87627847,2025-03-30,beit shean valley,Honda,CBR650F,2017,650,A,40500,3,black,26000.0,1,2025-04-04,Honda CBR650F,3,41
68917429,2025-01-21,shoam area,Honda,CRF250 RALLY,2019,250,A1,11000,3,red,20000.0,1,2025-04-04,Honda CRF250 RALLY,3,41
71503508,2025-01-21,beit shemesh and surroundings,Honda,CRF250 RALLY,2018,250,A1,9000,9,red,21000.0,1,2025-04-04,Honda CRF250 RALLY,3,41
82118079,2025-01-30,jerusalem area and surroundings,Honda,CRF250 RALLY,2018,250,A1,8500,5,red,20000.0,1,2025-04-04,Honda CRF250 RALLY,3,41
45593673,2025-03-09,beer sheva area,Honda,CRF450X,2015,450,A1,0,3,red,15000.0,1,2025-04-04,Honda CRF450X,3,41
76666580,2025-03-23,kiryat gat area,Honda,CRF450X,2016,450,A1,0,3,red,28750.0,1,2025-04-04,Honda CRF450X,3,41
86954613,2025-02-06,yokneam tivon area,Honda,CRF450X,2019,450,A1,11000,2,red,41999.0,1,2025-04-04,Honda CRF450X,3,41
72848690,2024-12-29,nes tziona rehovot,Honda,Transalp 700,2011,700,A,167000,7,white,13200.0,1,2025-04-04,Honda Transalp 700,3,41
81428180,2025-01-26,ashdod askelon,Honda,Transalp 700,2024,750,A,8000,1,Grey mouse,57000.0,1,2025-04-04,Honda Transalp 700,3,41
85996853,2025-01-22,tel aviv,Honda,Transalp 700,2010,700,A,166000,5,gold,12000.0,1,2025-04-04,Honda Transalp 700,3,41
42830538,2025-03-12,negev area,Kawasaki,ER-6F,2015,650,A,128000,3,greenish,13500.0,1,2025-04-04,Kawasaki ER-6F,3,41
69361820,2024-11-27,eilat and arava,Kawasaki,ER-6F,2015,650,A,53000,1,green,5000.0,1,2025-04-02,Kawasaki ER-6F,3,41
75000391,2025-02-18,hagolan,Kawasaki,ER-6F,2016,650,A,50200,3,Green Metallic,18000.0,1,2025-04-04,Kawasaki ER-6F,3,41
42402325,2024-11-11,gedera and surroundings,Kawasaki,KLX250,2017,250,A1,18000,1,green,18000.0,1,2025-04-04,Kawasaki KLX250,3,41
44347248,2025-03-15,negev area,Kawasaki,KLX250,2016,250,A1,4400,3,greenish,15000.0,1,2025-04-02,Kawasaki KLX250,3,41
56793274,2025-02-10,hadera area,Kawasaki,KLX250,2020,250,A1,15000,3,black,0.0,1,2025-04-04,Kawasaki KLX250,3,41
49365300,2025-03-06,tel aviv,Kawasaki,Z-H2,2024,1000,A,5500,1,black,114000.0,1,2025-04-04,Kawasaki Z-H2,3,41
51165508,2024-08-26,haifa,Kawasaki,Z-H2,2022,1000,A,19000,2,Green Metallic,87000.0,1,2025-04-04,Kawasaki Z-H2,3,41
68644967,2025-01-12,jerusalem area and surroundings,Kawasaki,Z-H2,2020,1000,A,13000,3,green,77000.0,1,2025-04-04,Kawasaki Z-H2,3,41
43954312,2024-09-24,hadera area,Kawasaki,Z1000,2020,1000,A,50000,2,greenish,40000.0,1,2025-04-04,Kawasaki Z1000,3,41
45663334,2025-02-03,tel aviv,Kawasaki,Z1000,2011,1000,A,75000,10,greenish,27000.0,1,2025-04-04,Kawasaki Z1000,3,41
87269489,2024-11-07,shoam area,Kawasaki,Z1000,2010,1000,A,81000,7,gray,23000.0,1,2025-04-04,Kawasaki Z1000,3,41
63375997,2025-02-28,haifa,Kawasaki,Z250,2016,250,A1,39000,3,black,9500.0,1,2025-04-04,Kawasaki Z250,3,41
67870827,2025-02-16,beit shemesh and surroundings,Kawasaki,Z250,2016,250,A1,28000,8,greenish,8850.0,1,2025-04-04,Kawasaki Z250,3,41
88986790,2025-04-02,jerusalem area and surroundings,Kawasaki,Z250,2016,250,A1,40000,6,black,8000.0,1,2025-04-04,Kawasaki Z250,3,41
49438447,2024-12-22,rishon leziion area,Keeway,RKS 125,2018,125,A2,52000,1,,6900.0,1,2025-04-04,Keeway RKS 125,3,41
51384414,2025-04-02,beit shemesh and surroundings,Keeway,RKS 125,2018,125,A2,5800,4,red,5000.0,1,2025-04-04,Keeway RKS 125,3,41
67149016,2024-12-28,jerusalem area and surroundings,Keeway,RKS 125,2019,125,A1,22000,1,red,10000.0,1,2025-04-04,Keeway RKS 125,3,41
45654044,2024-04-01,modiin and surroundings,Sherco,SE-F 300 4T Racing,2019,300,A1,230,3,blue,27000.0,1,2025-04-04,Sherco SE-F 300 4T Racing,3,41
58320595,2025-01-12,zichron and hof hacarmel,Sherco,SE-F 300 4T Racing,2016,300,A1,0,3,blue,25000.0,1,2025-04-04,Sherco SE-F 300 4T Racing,3,41
86984687,2025-03-06,kineret area,Sherco,SE-F 300 4T Racing,2018,300,A1,4300,5,white,25000.0,1,2025-04-04,Sherco SE-F 300 4T Racing,3,41
62145196,2025-01-10,jerusalem area and surroundings,Sherco,SE-F300 4T Factory,2024,300,A1,0,1,blue,0.0,1,2025-04-04,Sherco SE-F300 4T Factory,3,41
78231474,2025-04-01,petah tikva area,Sherco,SE-F300 4T Factory,2018,300,A1,0,3,blue,33000.0,1,2025-04-04,Sherco SE-F300 4T Factory,3,41
85223805,2025-03-07,nesher and krayot,Sherco,SE-F300 4T Factory,2018,300,A1,4710,3,blue,22500.0,1,2025-04-04,Sherco SE-F300 4T Factory,3,41
72014001,2025-02-26,afula and valleys,Suzuki,2,2022,1800,A,17000,2,Light Blue,0.0,1,2025-04-04,Suzuki 2,3,41
73622311,2024-05-09,holon bat yam,Suzuki,2,2023,1800,A,7000,1,Dark Blue Metallic,120000.0,1,2025-04-04,Suzuki 2,3,41
74286103,2025-04-03,haifa,Suzuki,2,1987,1400,A,53000,2,Metallic Brown,33000.0,1,2025-04-04,Suzuki 2,3,41
41592676,2024-10-08,ariel yehuda area,Suzuki,DRZ400SM,2009,400,A1,29874,10,white,18000.0,1,2025-04-04,Suzuki DRZ400SM,3,41
48018714,2022-03-08,ramat gan givataim,Suzuki,DRZ400SM,2009,400,A1,54000,5,black,17000.0,1,2025-04-04,Suzuki DRZ400SM,3,41
88755587,2025-03-16,ramle lod,Suzuki,DRZ400SM,2006,400,A1,46000,10,white,15000.0,1,2025-04-04,Suzuki DRZ400SM,3,41
65776095,2025-01-26,kiryat gat area,Suzuki,GSX-R600,2007,600,A,106000,10,black,31000.0,1,2025-04-04,Suzuki GSX-R600,3,41
73465083,2024-11-07,modiin and surroundings,Suzuki,GSX-R600,2024,600,A,0,1,gray,83980.0,1,2025-04-04,Suzuki GSX-R600,3,41
89923768,2025-02-06,nazareth shfaram area,Suzuki,GSX-R600,2014,600,A,88000,4,white,45000.0,1,2025-04-04,Suzuki GSX-R600,3,41
54078067,2025-01-18,gedera and surroundings,Suzuki,Other,2013,650,A,40000,5,Metallic gray,17900.0,1,2025-04-04,Suzuki Other,3,41
58955453,2025-03-31,ramat gan givataim,Suzuki,Other,1984,125,A2,0,5,yellow,22000.0,1,2025-04-04,Suzuki Other,3,41
76890900,2025-02-26,carmiel area,Suzuki,Other,2013,250,A1,0,2,yellow,0.0,1,2025-04-04,Suzuki Other,3,41
47540172,2024-06-18,jerusalem area and surroundings,Tm racing,EN 125,2017,125,A2,0,5,blue,12500.0,1,2025-04-04,Tm_racing EN 125,3,41
59596229,2025-04-01,bikat ono,Tm racing,EN 125,2018,125,A1,0,3,white,25000.0,1,2025-04-04,Tm_racing EN 125,3,41
84405361,2025-03-21,jerusalem area and surroundings,Tm racing,EN 125,2023,125,A2,5000,2,pink,45000.0,1,2025-04-04,Tm_racing EN 125,3,41
49294108,2025-01-30,gedera and surroundings,Tm racing,ES EN 250 Fi,2022,250,A1,120,2,Light Blue,38000.0,1,2025-04-04,Tm_racing ES EN 250 Fi,3,41
56971761,2025-01-13,afula and valleys,Tm racing,ES EN 250 Fi,2020,250,A1,1500,1,Light Blue,33000.0,1,2025-04-04,Tm_racing ES EN 250 Fi,3,41
83534023,2025-01-15,ariel yehuda area,Tm racing,ES EN 250 Fi,2011,250,A1,0,5,Blue Metallic,14000.0,1,2025-04-04,Tm_racing ES EN 250 Fi,3,41
71100164,2025-03-19,ariel yehuda area,Triumph,Speed Triple RS,2024,1200,A,16500,1,orange,112000.0,1,2025-04-04,Triumph Speed Triple RS,3,41
83972658,2024-08-19,tel aviv,Triumph,Speed Triple RS,2022,1200,A,8843,2,gray,0.0,1,2025-04-04,Triumph Speed Triple RS,3,41
97683668,2024-10-01,tel aviv,Triumph,Speed Triple RS,2021,1200,A,15600,1,gray,0.0,1,2025-04-04,Triumph Speed Triple RS,3,41
62533657,2025-03-19,tel aviv,Triumph,Tiger 900 Rally PRO,2021,900,A,22000,2,black,68000.0,1,2025-04-04,Triumph Tiger 900 Rally PRO,3,41
74409350,2025-03-23,sharon north,Triumph,Tiger 900 Rally PRO,2022,900,A,35000,1,white,65000.0,1,2025-04-04,Triumph Tiger 900 Rally PRO,3,41
79189823,2025-01-09,sharon north,Triumph,Tiger 900 Rally PRO,2023,900,A1,5000,1,green,86500.0,1,2025-04-04,Triumph Tiger 900 Rally PRO,3,41
41239894,2024-12-04,nes tziona rehovot,Triumph,Trident 660,2021,650,A,8500,2,black,40000.0,1,2025-04-04,Triumph Trident 660,3,41
57318185,2025-01-25,beer sheva area,Triumph,Trident 660,2022,650,A1,34000,2,black,37000.0,1,2025-04-04,Triumph Trident 660,3,41
79250445,2025-01-09,petah tikva area,Triumph,Trident 660,2022,650,A,13600,2,black,37000.0,1,2025-04-04,Triumph Trident 660,3,41
53495722,2025-02-05,rishon leziion area,Yamaha,XJ600 diversion,1997,900,A,100000,3,white,10000.0,1,2025-04-04,Yamaha XJ600 diversion,3,41
79570500,2024-12-18,ramat menashe,Yamaha,XJ600 diversion,1993,600,A,109000,6,blue,13000.0,1,2025-04-04,Yamaha XJ600 diversion,3,41
88563834,2025-02-25,bikat ono,Yamaha,XJ600 diversion,2008,600,A,120000,6,Dark Blue,14000.0,1,2025-04-04,Yamaha XJ600 diversion,3,41
61766497,2025-03-03,tel aviv,אינדיאן,Chief,2018,1800,A,59000,2,Red Metallic,0.0,1,2025-04-04,אינדיאן Chief,3,41
75424314,2025-02-19,tel aviv,אינדיאן,Chief,2019,1800,A,54000,4,black,110500.0,1,2025-04-04,אינדיאן Chief,3,41
94672962,2025-03-03,tel aviv,אינדיאן,Chief,2022,1800,A,29000,1,black,0.0,1,2025-04-04,אינדיאן Chief,3,41
55217536,2025-03-02,jerusalem area and surroundings,מונדיאל,HPS300,2020,250,A1,16700,4,black,7500.0,1,2025-04-04,מונדיאל HPS300,3,41
71848210,2024-05-25,galil low,מונדיאל,HPS300,2019,250,A1,14129,4,black,10500.0,1,2025-04-04,מונדיאל HPS300,3,41
75718632,2025-02-27,modiin and surroundings,מונדיאל,HPS300,2021,300,A1,31000,4,white,8500.0,1,2025-04-04,מונדיאל HPS300,3,41
41869475,2025-01-29,sharon north,BSA,M-20 500,1971,50,A2,0,1,green,5000.0,1,2025-04-04,BSA M-20 500,2,42
43853578,2024-11-25,tel aviv,BSA,M-20 500,2023,70,A2,0,0,Metallic gray,0.0,1,2025-04-04,BSA M-20 500,2,42
66293755,2025-03-04,rosh haaien and surroundings,BSE,PH01A 50,2013,500,A1,455,9,pink,5454.0,1,2025-04-04,BSE PH01A 50,2,42
67836860,2025-03-04,rosh haaien and surroundings,BSE,PH01A 50,2009,700,A,454,3,green,2222222.0,1,2025-04-02,BSE PH01A 50,2,42
45204896,2025-03-04,rosh haaien and surroundings,KTM,Adventure 1050,2024,125,A2,5466,3,gray,20000.0,1,2025-04-04,KTM Adventure 1050,2,42
46123032,2025-03-18,afula and valleys,KTM,Adventure 1050,2016,1100,A1,40000,4,orange,32000.0,1,2025-04-04,KTM Adventure 1050,2,42
47846393,2025-03-14,zichron and hof hacarmel,KTM,Adventure 1190,2013,1200,A,182000,6,Metallic Silver,20000.0,1,2025-04-04,KTM Adventure 1190,2,42
61537338,2025-03-08,hadera area,KTM,Adventure 1190,2013,1200,A,136000,3,gray,35000.0,1,2025-04-04,KTM Adventure 1190,2,42
45125327,2025-03-23,kiryat gat area,KTM,Adventure 1290T,2016,1250,A,88000,2,White Metallic,40000.0,1,2025-04-04,KTM Adventure 1290T,2,42
46239451,2025-01-17,beer sheva area,KTM,Adventure 1290T,2016,1300,A,87000,6,white,50000.0,1,2025-04-04,KTM Adventure 1290T,2,42
52338439,2025-03-22,ashdod askelon,KTM,Enduro EXC 450 Factory,2024,450,A1,0,1,orange,0.0,1,2025-04-02,KTM Enduro EXC 450 Factory,2,42
59445815,2025-01-28,beer sheva area,KTM,Enduro EXC 450 Factory,2017,450,A1,0,3,white,25000.0,1,2025-04-04,KTM Enduro EXC 450 Factory,2,42
62320117,2025-02-01,cesaria and surroundings,KTM,Enduro EXC 500,2018,500,A1,170,4,white,38000.0,1,2025-04-04,KTM Enduro EXC 500,2,42
67427120,2025-01-30,sharon north,KTM,Enduro EXC 500,2021,500,A1,3000,1,orange,45000.0,1,2025-04-04,KTM Enduro EXC 500,2,42
69156125,2025-03-17,beer sheva area,KTM,Enduro EXC-F 450,2022,450,A1,0,3,orange,0.0,1,2025-04-04,KTM Enduro EXC-F 450,2,42
83240412,2025-03-21,negev area,KTM,Enduro EXC-F 450,2014,450,A1,0,3,orange,0.0,1,2025-04-04,KTM Enduro EXC-F 450,2,42
44515098,2025-04-04,rishon leziion area,KTM,Enduro Freeride 250F,2018,250,A1,0,3,orange,24350.0,1,2025-04-04,KTM Enduro Freeride 250F,2,42
56533535,2025-02-23,carmiel area,KTM,Enduro Freeride 250F,2017,250,A1,160,2,orange,18000.0,1,2025-04-04,KTM Enduro Freeride 250F,2,42
42243407,2024-12-12,afula and valleys,KTM,MX SX 250,2023,300,A1,0,1,orange,38000.0,1,2025-04-04,KTM MX SX 250,2,42
82465038,2025-03-25,beer sheva area,KTM,MX SX 250,2020,250,A1,0,1,white,27900.0,1,2025-04-04,KTM MX SX 250,2,42
71371853,2025-03-10,ramat menashe,KTM,MX SX 65,2017,70,A2,0,2,orange,17000.0,1,2025-04-04,KTM MX SX 65,2,42
84969857,2025-03-31,sharon north,KTM,MX SX 65,2016,70,A2,1600,2,orange,12000.0,1,2025-04-04,KTM MX SX 65,2,42
53264608,2025-01-08,tel aviv,KTM,N/A,2022,900,A,7000,1,black,40000.0,1,2025-04-04,KTM N/A,2,42
53700662,2025-02-06,rosh haaien and surroundings,KTM,N/A,2020,700,A1,19000,3,orange,39500.0,1,2025-04-02,KTM N/A,2,42
57486065,2024-03-20,tel aviv,KTM,Naked Duke 890,2022,900,A,1000,2,orange,0.0,1,2025-04-04,KTM Naked Duke 890,2,42
78604032,2024-10-08,bikat ono,KTM,Naked Duke 890,2022,900,A,0,1,Black Metallic,0.0,1,2025-04-04,KTM Naked Duke 890,2,42
58747382,2025-03-30,jerusalem area and surroundings,KTM,SuperMoto SMT 890,2023,900,A,4800,1,black,0.0,1,2025-04-04,KTM SuperMoto SMT 890,2,42
73732385,2025-01-19,bnei brak givat shmuel,KTM,SuperMoto SMT 890,2024,880,A,4000,1,orange,82000.0,1,2025-04-04,KTM SuperMoto SMT 890,2,42
42761499,2023-07-28,hod hasharon and surroundings,KTM,SuperSport RC 125,2018,125,A2,44000,3,Light Blue,17000.0,1,2025-04-04,KTM SuperSport RC 125,2,42
57859006,2025-03-10,ariel yehuda area,KTM,SuperSport RC 125,2017,125,A2,30000,4,orange,10500.0,1,2025-04-04,KTM SuperSport RC 125,2,42
51498137,2024-11-14,petah tikva area,QJ MOTOR,SRT550,2023,500,A1,146,2,red,22999.0,1,2025-04-04,QJ MOTOR SRT550,2,42
95086057,2025-03-19,holon bat yam,QJ MOTOR,SRT550,2024,550,A,12000,1,Metallic Silver,21000.0,1,2025-04-04,QJ MOTOR SRT550,2,42
44417511,2025-02-11,ramat gan givataim,QJ MOTOR,SRT550 X,2023,550,A1,7000,1,white,25000.0,1,2025-04-04,QJ MOTOR SRT550 X,2,42
86044808,2025-02-02,petah tikva area,QJ MOTOR,SRT550 X,2024,550,A1,30000,1,Dark Blue,37000.0,1,2025-04-04,QJ MOTOR SRT550 X,2,42
82449984,2025-03-18,tel aviv,Talaria,TL2500YE-A,2024,450,A1,2100,1,Metallic gray,40000.0,1,2025-04-04,Talaria TL2500YE-A,2,42
89580056,2025-04-02,gedera and surroundings,Talaria,TL2500YE-A,2024,125,A2,76,1,black,13800.0,1,2025-04-04,Talaria TL2500YE-A,2,42
51084874,2025-03-06,netanya,UM,Renegade Commando 125,2021,125,A2,5000,2,red,12000.0,1,2025-04-04,UM Renegade Commando 125,2,42
73816455,2025-04-01,nazareth shfaram area,UM,Renegade Commando 125,2020,125,A2,6036,3,orange,0.0,1,2025-04-04,UM Renegade Commando 125,2,42
62859034,2022-11-21,netanya,UM,Vegas 125,2020,125,A2,1500,1,black,11500.0,1,2025-04-04,UM Vegas 125,2,42
78381250,2025-01-26,nazareth shfaram area,UM,Vegas 125,2023,125,A2,6000,1,white,0.0,1,2025-04-04,UM Vegas 125,2,42
66816635,2025-02-15,upper galilee,Voge,650DS,2021,650,A1,14000,1,Blue Metallic,0.0,1,2025-04-04,Voge 650DS,2,42
73071399,2025-01-31,ashdod askelon,Voge,650DS,2021,650,A1,46000,3,Light Blue,22000.0,1,2025-04-04,Voge 650DS,2,42
45866663,2025-04-02,holon bat yam,Voge,650DS-X,2023,650,A1,9800,2,Blue Metallic,35500.0,1,2025-04-04,Voge 650DS-X,2,42
65869966,2024-12-19,tel aviv,Voge,650DS-X,2022,650,A,20500,1,Red Metallic,26990.0,1,2025-04-04,Voge 650DS-X,2,42
84233845,2024-08-29,rishon leziion area,Aprilia,Cheever 750 GT,2016,750,A,53000,4,black,19000.0,1,2025-04-04,Aprilia Cheever 750 GT,2,42
84884229,2024-10-18,nes tziona rehovot,Aprilia,Cheever 750 GT,2016,750,A,37500,4,red,19000.0,1,2025-04-04,Aprilia Cheever 750 GT,2,42
43128723,2024-11-20,tel aviv,Aprilia,RX125,2021,125,A2,8900,1,black,14500.0,1,2025-04-02,Aprilia RX125,2,42
66097190,2025-04-03,eilat and arava,Aprilia,RX125,2022,125,A2,800,1,black,20000.0,1,2025-04-04,Aprilia RX125,2,42
53085864,2025-02-23,tel aviv,Aprilia,טואונו 660,2022,650,A,21955,1,black,53900.0,1,2025-04-04,Aprilia טואונו 660,2,42
67763435,2025-03-18,tel aviv,Aprilia,טואונו 660,2022,650,A1,9000,2,red,55000.0,1,2025-04-04,Aprilia טואונו 660,2,42
41258753,2025-01-14,haifa,Benly,IMPERIALE 400,2023,400,A1,4000,2,black,20000.0,1,2025-04-04,Benly IMPERIALE 400,2,42
49470557,2024-12-05,raanana kfar saba,Benly,IMPERIALE 400,2021,400,A1,66000,2,black,16000.0,1,2025-04-02,Benly IMPERIALE 400,2,42
47620744,2025-01-23,rishon leziion area,Benly,Other,2024,700,A1,5000,1,gray,48000.0,1,2025-04-04,Benly Other,2,42
88107575,2025-03-24,ramat gan givataim,Benly,Other,2023,700,A,8500,2,green,54000.0,1,2025-04-04,Benly Other,2,42
47525752,2024-04-17,kineret area,Benly,אימפריאלה 400,2023,400,A1,350,2,Black Metallic,0.0,1,2025-04-04,Benly אימפריאלה 400,2,42
62558417,2025-03-04,tel aviv,Benly,אימפריאלה 400,2025,400,A1,0,0,black,24982.0,1,2025-04-04,Benly אימפריאלה 400,2,42
63607653,2025-03-31,tel aviv,Bmw,CE04,2024,400,A1,600,1,Dark Blue,71000.0,1,2025-04-04,Bmw CE04,2,42
72719597,2025-03-30,tel aviv,Bmw,CE04,2024,500,A1,1000,1,Dark Blue,69000.0,1,2025-04-04,Bmw CE04,2,42
76355533,2025-02-04,kineret area,Bmw,F650GS Dakar,2000,650,A,113000,8,Bordeaux,15000.0,1,2025-04-04,Bmw F650GS Dakar,2,42
76551936,2025-02-10,tel aviv,Bmw,F650GS Dakar,2002,650,A,101000,7,blue,13800.0,1,2025-04-04,Bmw F650GS Dakar,2,42
59371976,2025-03-16,tel aviv,Bmw,F650GS twin,2011,800,A,114000,4,Silver,22700.0,1,2025-04-04,Bmw F650GS twin,2,42
86812499,2025-03-16,tel aviv,Bmw,F650GS twin,2011,800,A,114000,4,Silver,22700.0,1,2025-04-04,Bmw F650GS twin,2,42
55538639,2025-03-06,rishon leziion area,Bmw,F900R Sport,2022,900,A,4500,3,gray,52000.0,1,2025-04-04,Bmw F900R Sport,2,42
66652924,2024-06-30,jerusalem area and surroundings,Bmw,F900R Sport,2020,900,A,17000,3,red,47000.0,1,2025-04-04,Bmw F900R Sport,2,42
57938886,2024-12-15,ashdod askelon,Bmw,R1100 / 1150RT,2000,1100,A,200000,7,Bordeaux,17500.0,1,2025-04-04,Bmw R1100 / 1150RT,2,42
68189411,2025-01-07,rosh haaien and surroundings,Bmw,R1100 / 1150RT,2001,1150,A,120000,10,Silver,19900.0,1,2025-04-04,Bmw R1100 / 1150RT,2,42
77372022,2025-03-31,tel aviv,Bmw,R1250R,2024,1250,A,4006,2,blue,0.0,1,2025-04-04,Bmw R1250R,2,42
86706204,2025-04-01,tel aviv,Bmw,R1250R,2019,1250,A,80000,2,white,60000.0,1,2025-04-02,Bmw R1250R,2,42
64104468,2025-02-05,harei yehuda,Bmw,R1250RT,2023,1250,A,10000,1,blue,150000.0,1,2025-04-04,Bmw R1250RT,2,42
81244133,2025-01-28,netanya,Bmw,R1250RT,2022,1250,A,35200,2,Black Metallic,148500.0,1,2025-04-04,Bmw R1250RT,2,42
73936697,2024-12-03,tel aviv,Bmw,R80,1972,800,A,44000,10,black,45000.0,1,2025-04-04,Bmw R80,2,42
81179226,2024-07-10,hod hasharon and surroundings,Bmw,R80,1988,1000,A,40000,2,Pearl White,55000.0,1,2025-04-04,Bmw R80,2,42
74561253,2025-02-14,kineret area,Cf moto,SR300,2022,300,A1,22000,1,blue,10000.0,1,2025-04-04,Cf_moto SR300,2,42
89620562,2025-02-26,tel aviv,Cf moto,SR300,2022,300,A1,16000,1,Dark Blue,0.0,1,2025-04-04,Cf_moto SR300,2,42
44589239,2025-03-25,hadera area,Cleveland,tha heist 250,2014,250,A1,29000,2,Black Metallic,11000.0,1,2025-04-04,Cleveland tha heist 250,2,42
67938171,2025-03-25,hadera area,Cleveland,tha heist 250,2012,250,A1,26000,2,green,9000.0,1,2025-04-04,Cleveland tha heist 250,2,42
51796126,2025-03-13,holon bat yam,Ducati,848,2013,850,A,96600,3,red,27000.0,1,2025-04-04,Ducati 848,2,42
62698533,2025-02-20,nes tziona rehovot,Ducati,848,2010,850,A,74231,9,red,45000.0,1,2025-04-04,Ducati 848,2,42
64959380,2024-11-13,raanana kfar saba,Ducati,Monster 1200,2020,1200,A,22600,1,red,65000.0,1,2025-04-02,Ducati Monster 1200,2,42
65784158,2025-01-14,tel aviv,Ducati,Monster 1200,2018,1200,A,42000,3,red,0.0,1,2025-04-04,Ducati Monster 1200,2,42
61871768,2025-03-11,ramat gan givataim,Ducati,Monster 696,2013,700,A,87000,3,red,17500.0,1,2025-04-04,Ducati Monster 696,2,42
63714766,2025-02-23,rishon leziion area,Ducati,Monster 696,2014,700,A1,86000,8,black,10000.0,1,2025-04-04,Ducati Monster 696,2,42
57426911,2025-01-14,bikat ono,Ducati,PANIGALE 959,2018,1000,A,46000,3,red,0.0,1,2025-04-04,Ducati PANIGALE 959,2,42
68858178,2024-12-30,negev west,Ducati,PANIGALE 959,2016,1000,A,27000,3,bottle green,68000.0,1,2025-04-04,Ducati PANIGALE 959,2,42
75338442,2025-04-01,nes tziona rehovot,Ducati,hifrmutard 821,2014,800,A,95000,5,black,0.0,1,2025-04-04,Ducati hifrmutard 821,2,42
83839852,2024-11-21,bikat ono,Ducati,hifrmutard 821,2016,850,A,35000,3,black,0.0,1,2025-04-04,Ducati hifrmutard 821,2,42
42416382,2024-07-16,tel aviv,Ducati,streetfighter ,2023,900,A,4697,1,red,0.0,1,2025-04-04,Ducati streetfighter ,2,42
46898447,2025-04-02,tel aviv,Ducati,streetfighter ,2022,900,A,22000,2,red,0.0,1,2025-04-04,Ducati streetfighter ,2,42
73439796,2025-03-27,ashdod askelon,Ducati,דיאבל 1260,2022,1250,A,0,1,black,0.0,1,2025-04-04,Ducati דיאבל 1260,2,42
79835701,2024-11-29,akko and naharyya area,Ducati,דיאבל 1260,2011,1200,A,35000,4,red,45000.0,1,2025-04-04,Ducati דיאבל 1260,2,42
41498180,2025-02-05,sharon north,Ducati,דיאבל X,2016,1300,A,29000,1,black,80000.0,1,2025-04-04,Ducati דיאבל X,2,42
87501968,2024-07-03,tel aviv,Ducati,דיאבל X,2019,1250,A,19600,3,gray,0.0,1,2025-04-04,Ducati דיאבל X,2,42
49978276,2024-12-20,rishon leziion area,Ducati,היפרמוטארדSP,2013,850,A,82000,6,Black Metallic,35000.0,1,2025-04-04,Ducati היפרמוטארדSP,2,42
68332301,2025-02-25,holon bat yam,Ducati,היפרמוטארדSP,2017,900,A,48800,3,red,60000.0,1,2025-04-04,Ducati היפרמוטארדSP,2,42
51612611,2025-01-31,beer sheva area,Ducati,מולטיסטרדה 1260 אנדורו,2019,1250,A,52000,3,cream,78000.0,1,2025-04-04,Ducati מולטיסטרדה 1260 אנדורו,2,42
75281853,2024-06-17,tel aviv,Ducati,מולטיסטרדה 1260 אנדורו,2016,1200,A,103000,3,red,0.0,1,2025-04-04,Ducati מולטיסטרדה 1260 אנדורו,2,42
63245914,2025-03-28,nes tziona rehovot,Ducati,מולטיסטרדה 950 S,2023,1000,A,19700,2,Black Metallic,101000.0,1,2025-04-04,Ducati מולטיסטרדה 950 S,2,42
74479382,2025-01-09,gedera and surroundings,Ducati,מולטיסטרדה 950 S,2020,900,A,42000,2,Grey mouse,0.0,1,2025-04-04,Ducati מולטיסטרדה 950 S,2,42
88754393,2025-03-31,sharon north,Ducati,סקרמבלר 1100,2018,1100,A,30000,3,black,64000.0,1,2025-04-04,Ducati סקרמבלר 1100,2,42
94112418,2023-05-02,tel aviv,Ducati,סקרמבלר 1100,2019,1100,A,22800,2,Black Metallic,0.0,1,2025-04-04,Ducati סקרמבלר 1100,2,42
61945009,2025-03-04,rosh haaien and surroundings,Gus gus,EC 250 4T,2011,250,A1,7000,4,white,15500.0,1,2025-04-04,Gus_gus EC 250 4T,2,42
